outlet_1,outlet_2,cosine_distance
berkshireeagle.com,newsblaze.com,0.8842417367897208
berkshireeagle.com,newsday.com,0.3560878071064284
berkshireeagle.com,newsweek.com,0.5622461982562675
berkshireeagle.com,newyorker.com,0.4800649526611409
berkshireeagle.com,npr.org,0.4331826512923087
berkshireeagle.com,nypost.com,0.5039923479573266
berkshireeagle.com,nytimes.com,0.7258063127047428
berkshireeagle.com,observer.com,0.6337095313108583
berkshireeagle.com,ocregister.com,0.3653303411041433
berkshireeagle.com,opednews.com,0.505856298993993
berkshireeagle.com,oregonlive.com,0.5062727797350005
berkshireeagle.com,orlandosentinel.com,0.382701589386944
berkshireeagle.com,pbs.org,0.4559012626806893
berkshireeagle.com,pilotonline.com,0.3772366893331087
berkshireeagle.com,pjmedia.com,0.4325160520724429
berkshireeagle.com,postandcourier.com,0.5315945122709922
berkshireeagle.com,realclearpolitics.com,0.33162119220500486
berkshireeagle.com,redstate.com,0.4189290584976163
berkshireeagle.com,reuters.com,0.4853099566479748
berkshireeagle.com,sandiegouniontribune.com,0.34472212643486544
berkshireeagle.com,schwartzreport.net,0.6992825757610323
berkshireeagle.com,scientificamerican.com,0.45341621218060324
berkshireeagle.com,seattletimes.com,0.3340470488210793
berkshireeagle.com,spectator.org,0.4229598743368854
berkshireeagle.com,staradvertiser.com,0.5380246639237162
berkshireeagle.com,sun-sentinel.com,0.3790679704982205
berkshireeagle.com,syracuse.com,0.5655962540384956
berkshireeagle.com,theconversation.com,0.3094234410891499
berkshireeagle.com,thedailybeast.com,0.640541895821407
berkshireeagle.com,theguardian.com,0.38223853588244894
berkshireeagle.com,thenation.com,0.540131973555126
berkshireeagle.com,theweek.com,0.5469355231924744
berkshireeagle.com,time.com,0.5672881817608769
berkshireeagle.com,townhall.com,0.38362388480931864
berkshireeagle.com,twincities.com,0.3663710572360873
berkshireeagle.com,upi.com,0.5050418549454138
berkshireeagle.com,usatoday.com,0.5209020498879445
berkshireeagle.com,variety.com,0.6653624342799365
berkshireeagle.com,vox.com,0.4150462882791299
berkshireeagle.com,wired.com,0.6663901115918152
billboard.com,bloomberg.com,0.5772910175095199
billboard.com,bostonglobe.com,0.6247634429210907
billboard.com,breitbart.com,0.7689004405914396
billboard.com,buzzfeed.com,0.914236387420155
billboard.com,cbsnews.com,0.7129637461853082
billboard.com,centralmaine.com,0.80941564452114
billboard.com,cherokeephoenix.org,0.6933503212819673
billboard.com,chicagotribune.com,0.9191933484946418
billboard.com,cleveland.com,0.8105173087202691
billboard.com,cnbc.com,0.6372112872418862
billboard.com,cnn.com,0.6911815272157533
billboard.com,courant.com,0.6095826475746207
billboard.com,dailycaller.com,0.7370199072699941
billboard.com,dailykos.com,0.8612485182434967
billboard.com,dailysignal.com,0.7090600157854707
billboard.com,denverpost.com,0.8043714232495507
billboard.com,engadget.com,0.6531558851534165
billboard.com,forbes.com,0.6813449365884368
billboard.com,fortune.com,0.7172112942484652
billboard.com,foxnews.com,0.9596657525001927
billboard.com,freep.com,0.6743074278404633
billboard.com,gizmodo.com,0.6456686936717251
billboard.com,grist.org,0.7894807090279139
billboard.com,hotair.com,0.678882261549689
billboard.com,ibtimes.com,0.9824346420443572
billboard.com,ictnews.org,0.8096483600541271
billboard.com,inquirer.com,0.5656960295266471
billboard.com,jsonline.com,0.7083739600928523
billboard.com,latimes.com,0.6434307070167854
billboard.com,livescience.com,0.8098165998227134
billboard.com,mercurynews.com,0.7748865127946057
billboard.com,mlive.com,0.8105173087202691
billboard.com,motherjones.com,0.6802305210343916
billboard.com,newsblaze.com,0.9033212572313427
billboard.com,newsday.com,0.6260491793514815
billboard.com,newsweek.com,0.7164532568219022
billboard.com,newyorker.com,0.678033754106361
billboard.com,npr.org,0.6584891167190349
billboard.com,nypost.com,0.7046033742264464
billboard.com,nytimes.com,0.7208154058525147
billboard.com,observer.com,0.619519416457698
billboard.com,ocregister.com,0.6037536331092979
billboard.com,opednews.com,0.7617565353037793
billboard.com,oregonlive.com,0.7414101021358416
billboard.com,orlandosentinel.com,0.6094884277768492
billboard.com,pbs.org,0.790747615400559
billboard.com,pilotonline.com,0.6420524789011408
billboard.com,pjmedia.com,0.6564309782687759
billboard.com,postandcourier.com,0.650834476934612
billboard.com,realclearpolitics.com,0.7457880548038076
billboard.com,redstate.com,0.7273952333315614
billboard.com,reuters.com,0.6172056515340789
billboard.com,sandiegouniontribune.com,0.5724378859972605
billboard.com,schwartzreport.net,0.7684028555328992
billboard.com,scientificamerican.com,0.6883813897485676
billboard.com,seattletimes.com,0.5674867549615932
billboard.com,spectator.org,0.6605446341614916
billboard.com,staradvertiser.com,0.6920497133899306
billboard.com,sun-sentinel.com,0.5801002694254525
billboard.com,syracuse.com,0.8286140045922634
billboard.com,theconversation.com,0.5975815179300943
billboard.com,thedailybeast.com,0.8556535640392954
billboard.com,theguardian.com,0.587682548237104
billboard.com,thenation.com,0.8181595684999468
billboard.com,theweek.com,0.768048048976231
billboard.com,time.com,0.7856478616069099
billboard.com,townhall.com,0.6642888708261239
billboard.com,twincities.com,0.5947158706313374
billboard.com,upi.com,0.7386607687876509
billboard.com,usatoday.com,0.7370656870071679
billboard.com,variety.com,0.6934521791120819
billboard.com,vox.com,0.7196444775125892
billboard.com,wired.com,0.6959232504397972
bloomberg.com,bostonglobe.com,0.3293375089575826
bloomberg.com,breitbart.com,0.4317583660860397
bloomberg.com,buzzfeed.com,0.8282414586250101
bloomberg.com,cbsnews.com,0.542346557031469
bloomberg.com,centralmaine.com,0.44411282202592994
bloomberg.com,cherokeephoenix.org,0.532573055057936
bloomberg.com,chicagotribune.com,0.9468576722983485
bloomberg.com,cleveland.com,0.52136400689338
bloomberg.com,cnbc.com,0.3490911282385224
bloomberg.com,cnn.com,0.3893014011415361
bloomberg.com,courant.com,0.20049305146084861
bloomberg.com,dailycaller.com,0.3244000684527223
bloomberg.com,dailykos.com,0.6355053038773324
bloomberg.com,dailysignal.com,0.3572538583023016
bloomberg.com,denverpost.com,0.42178913291869646
bloomberg.com,engadget.com,0.3713591648579455
bloomberg.com,forbes.com,0.3202056066757556
bloomberg.com,fortune.com,0.45332433424589025
bloomberg.com,foxnews.com,0.861247242431344
bloomberg.com,freep.com,0.5130988634227415
bloomberg.com,gizmodo.com,0.46096072893929674
bloomberg.com,grist.org,0.43522782641005653
bloomberg.com,hotair.com,0.46550026239322195
bloomberg.com,ibtimes.com,0.843667964212135
bloomberg.com,ictnews.org,0.6279934787257127
bloomberg.com,inquirer.com,0.13252707558070975
bloomberg.com,jsonline.com,0.49792306496147287
bloomberg.com,latimes.com,0.2893592788024111
bloomberg.com,livescience.com,0.6718132318676824
bloomberg.com,mercurynews.com,0.6321481073837767
bloomberg.com,mlive.com,0.52136400689338
bloomberg.com,motherjones.com,0.31194715064139444
bloomberg.com,newsblaze.com,1.0367116448750937
bloomberg.com,newsday.com,0.1650756197190133
bloomberg.com,newsweek.com,0.4838595893795138
bloomberg.com,newyorker.com,0.46478381862227225
bloomberg.com,npr.org,0.327401142292584
bloomberg.com,nypost.com,0.3641699972799992
bloomberg.com,nytimes.com,0.5663210813405279
bloomberg.com,observer.com,0.45974110053882866
bloomberg.com,ocregister.com,0.19200259203144243
bloomberg.com,opednews.com,0.6414855191183954
bloomberg.com,oregonlive.com,0.49080087025589003
bloomberg.com,orlandosentinel.com,0.2205310629146482
bloomberg.com,pbs.org,0.4341432750474764
bloomberg.com,pilotonline.com,0.21395478585623817
bloomberg.com,pjmedia.com,0.3945467466953765
bloomberg.com,postandcourier.com,0.45439505437586647
bloomberg.com,realclearpolitics.com,0.42017741658073304
bloomberg.com,redstate.com,0.49356930689111256
bloomberg.com,reuters.com,0.18898726698011092
bloomberg.com,sandiegouniontribune.com,0.17035837870670245
bloomberg.com,schwartzreport.net,0.6279407602736057
bloomberg.com,scientificamerican.com,0.38986792213098853
bloomberg.com,seattletimes.com,0.16676629587548653
bloomberg.com,spectator.org,0.4313672946221041
bloomberg.com,staradvertiser.com,0.37857222585090955
bloomberg.com,sun-sentinel.com,0.20905271728881647
bloomberg.com,syracuse.com,0.5110292375893911
bloomberg.com,theconversation.com,0.2602733167292103
bloomberg.com,thedailybeast.com,0.6767536923117636
bloomberg.com,theguardian.com,0.25162847777782194
bloomberg.com,thenation.com,0.512447159958949
bloomberg.com,theweek.com,0.5256596613381996
bloomberg.com,time.com,0.5343876716587425
bloomberg.com,townhall.com,0.3962128928395575
bloomberg.com,twincities.com,0.1895743965435036
bloomberg.com,upi.com,0.37608888463213697
bloomberg.com,usatoday.com,0.4787203317681358
bloomberg.com,variety.com,0.758667658795157
bloomberg.com,vox.com,0.39777756055289415
bloomberg.com,wired.com,0.40261697617507963
bostonglobe.com,breitbart.com,0.2795980548463791
bostonglobe.com,buzzfeed.com,0.8090474522294799
bostonglobe.com,cbsnews.com,0.5884486802502704
bostonglobe.com,centralmaine.com,0.40031683367855264
bostonglobe.com,cherokeephoenix.org,0.5981420584571695
bostonglobe.com,chicagotribune.com,0.928514758802568
bostonglobe.com,cleveland.com,0.475466005456473
bostonglobe.com,cnbc.com,0.5796782367532022
bostonglobe.com,cnn.com,0.45499587116820495
bostonglobe.com,courant.com,0.22952662442689453
bostonglobe.com,dailycaller.com,0.3042555457297993
bostonglobe.com,dailykos.com,0.4899614704256162
bostonglobe.com,dailysignal.com,0.31967601033874526
bostonglobe.com,denverpost.com,0.30670554114006265
bostonglobe.com,engadget.com,0.5903222340014624
bostonglobe.com,forbes.com,0.30769451868632147
bostonglobe.com,fortune.com,0.5333213497913649
bostonglobe.com,foxnews.com,0.878901120686406
bostonglobe.com,freep.com,0.5945364928655348
bostonglobe.com,gizmodo.com,0.442672865631637
bostonglobe.com,grist.org,0.32984527197013336
bostonglobe.com,hotair.com,0.38269632910569595
bostonglobe.com,ibtimes.com,0.929713941348039
bostonglobe.com,ictnews.org,0.5603432537809754
bostonglobe.com,inquirer.com,0.23682673669311438
bostonglobe.com,jsonline.com,0.43911898731617616
bostonglobe.com,latimes.com,0.26642398551995805
bostonglobe.com,livescience.com,0.6675615226124372
bostonglobe.com,mercurynews.com,0.533427566888513
bostonglobe.com,mlive.com,0.475466005456473
bostonglobe.com,motherjones.com,0.22238632907218991
bostonglobe.com,newsblaze.com,0.904255807974971
bostonglobe.com,newsday.com,0.23414624787964344
bostonglobe.com,newsweek.com,0.43447461081296235
bostonglobe.com,newyorker.com,0.4260169468989671
bostonglobe.com,npr.org,0.2991355239293477
bostonglobe.com,nypost.com,0.3826080787191213
bostonglobe.com,nytimes.com,0.613775997985267
bostonglobe.com,observer.com,0.5828027601333847
bostonglobe.com,ocregister.com,0.23965044767258425
bostonglobe.com,opednews.com,0.4998861388351252
bostonglobe.com,oregonlive.com,0.38445918334786355
bostonglobe.com,orlandosentinel.com,0.2585772065392664
bostonglobe.com,pbs.org,0.39319690765053894
bostonglobe.com,pilotonline.com,0.24352627774934543
bostonglobe.com,pjmedia.com,0.3256049711360083
bostonglobe.com,postandcourier.com,0.4988920544773747
bostonglobe.com,realclearpolitics.com,0.36142756126007014
bostonglobe.com,redstate.com,0.49447983631948167
bostonglobe.com,reuters.com,0.40526335717845274
bostonglobe.com,sandiegouniontribune.com,0.2260651313720069
bostonglobe.com,schwartzreport.net,0.5493027063368047
bostonglobe.com,scientificamerican.com,0.4135524280783145
bostonglobe.com,seattletimes.com,0.21139360204496815
bostonglobe.com,spectator.org,0.3210709909067144
bostonglobe.com,staradvertiser.com,0.45807002680626074
bostonglobe.com,sun-sentinel.com,0.2560311215533626
bostonglobe.com,syracuse.com,0.40363866259671466
bostonglobe.com,theconversation.com,0.22061283787028652
bostonglobe.com,thedailybeast.com,0.6240712586256707
bostonglobe.com,theguardian.com,0.23304217106195702
bostonglobe.com,thenation.com,0.5558801668917168
bostonglobe.com,theweek.com,0.4290686936596817
bostonglobe.com,time.com,0.5170628568964062
bostonglobe.com,townhall.com,0.342627276663248
bostonglobe.com,twincities.com,0.2447530044048689
bostonglobe.com,upi.com,0.4785016095461786
bostonglobe.com,usatoday.com,0.47903352564677504
bostonglobe.com,variety.com,0.59319891511347
bostonglobe.com,vox.com,0.37120068388094973
bostonglobe.com,wired.com,0.5113380080425249
breitbart.com,buzzfeed.com,0.8115028859638564
breitbart.com,cbsnews.com,0.6523331507617427
breitbart.com,centralmaine.com,0.4465383373222912
breitbart.com,cherokeephoenix.org,0.6115967429387703
breitbart.com,chicagotribune.com,0.9759905148579101
breitbart.com,cleveland.com,0.5602038488986936
breitbart.com,cnbc.com,0.6600367114216521
breitbart.com,cnn.com,0.5482176335424034
breitbart.com,courant.com,0.3425835148233616
breitbart.com,dailycaller.com,0.3487640908063169
breitbart.com,dailykos.com,0.5063404210373867
breitbart.com,dailysignal.com,0.40045920515647293
breitbart.com,denverpost.com,0.38797535904358005
breitbart.com,engadget.com,0.6212586505978548
breitbart.com,forbes.com,0.3569379522248096
breitbart.com,fortune.com,0.6123084210352226
breitbart.com,foxnews.com,0.9456803319404123
breitbart.com,freep.com,0.6799420965115347
breitbart.com,gizmodo.com,0.5771215932530815
breitbart.com,grist.org,0.4017028120774253
breitbart.com,hotair.com,0.5061152878912256
breitbart.com,ibtimes.com,0.8770597461436723
breitbart.com,ictnews.org,0.6168915221581095
breitbart.com,inquirer.com,0.3290038882383932
breitbart.com,jsonline.com,0.5367086243717385
breitbart.com,latimes.com,0.31049478564026156
breitbart.com,livescience.com,0.7048344973463216
breitbart.com,mercurynews.com,0.6192804583871316
breitbart.com,mlive.com,0.5602038488986936
breitbart.com,motherjones.com,0.3114743476224948
breitbart.com,newsblaze.com,1.030342688754281
breitbart.com,newsday.com,0.33141293839247454
breitbart.com,newsweek.com,0.4880392848512467
breitbart.com,newyorker.com,0.5144590971302697
breitbart.com,npr.org,0.3791479796233609
breitbart.com,nypost.com,0.4676512454937679
breitbart.com,nytimes.com,0.6387376425565081
breitbart.com,observer.com,0.7046679113664781
breitbart.com,ocregister.com,0.33894140480914836
breitbart.com,opednews.com,0.5381563974539116
breitbart.com,oregonlive.com,0.5239828160795665
breitbart.com,orlandosentinel.com,0.3371193576658823
breitbart.com,pbs.org,0.5005519694118032
breitbart.com,pilotonline.com,0.3555549901358057
breitbart.com,pjmedia.com,0.42866989679482104
breitbart.com,postandcourier.com,0.6071293850522568
breitbart.com,realclearpolitics.com,0.4546921068810462
breitbart.com,redstate.com,0.5076363157896773
breitbart.com,reuters.com,0.4922531475665072
breitbart.com,sandiegouniontribune.com,0.333505420627064
breitbart.com,schwartzreport.net,0.7007357651928154
breitbart.com,scientificamerican.com,0.49708289459048993
breitbart.com,seattletimes.com,0.31684639099475664
breitbart.com,spectator.org,0.43108539828101167
breitbart.com,staradvertiser.com,0.5812357187720218
breitbart.com,sun-sentinel.com,0.3605648525450681
breitbart.com,syracuse.com,0.4589051380118271
breitbart.com,theconversation.com,0.3554145362558294
breitbart.com,thedailybeast.com,0.6827318990993922
breitbart.com,theguardian.com,0.3502348006628455
breitbart.com,thenation.com,0.5974029417887017
breitbart.com,theweek.com,0.5311162758292758
breitbart.com,time.com,0.6461936513919557
breitbart.com,townhall.com,0.43195464775491843
breitbart.com,twincities.com,0.35168866337308624
breitbart.com,upi.com,0.5269949500175641
breitbart.com,usatoday.com,0.5449243591331333
breitbart.com,variety.com,0.7508273438949541
breitbart.com,vox.com,0.4089827934458561
breitbart.com,wired.com,0.6230922766345702
buzzfeed.com,cbsnews.com,0.8383621274864872
buzzfeed.com,centralmaine.com,0.6897199349055548
buzzfeed.com,cherokeephoenix.org,0.7358960333746577
buzzfeed.com,chicagotribune.com,0.9377408236983837
buzzfeed.com,cleveland.com,0.8920179008305618
buzzfeed.com,cnbc.com,0.9199556277265424
buzzfeed.com,cnn.com,0.9335554446221624
buzzfeed.com,courant.com,0.8530146201779111
buzzfeed.com,dailycaller.com,0.7503440404389292
buzzfeed.com,dailykos.com,0.9537212858052129
buzzfeed.com,dailysignal.com,0.7616702344404184
buzzfeed.com,denverpost.com,0.9185607550755076
buzzfeed.com,engadget.com,0.9199055950325159
buzzfeed.com,forbes.com,0.8452423175649789
buzzfeed.com,fortune.com,0.9321351509294361
buzzfeed.com,foxnews.com,1.035105640889272
buzzfeed.com,freep.com,0.9442124178375864
buzzfeed.com,gizmodo.com,0.9031077580173662
buzzfeed.com,grist.org,0.8644981600505234
buzzfeed.com,hotair.com,0.787894093321426
buzzfeed.com,ibtimes.com,0.9138899148038045
buzzfeed.com,ictnews.org,0.879464324332201
buzzfeed.com,inquirer.com,0.8259140563813998
buzzfeed.com,jsonline.com,0.7928282627922546
buzzfeed.com,latimes.com,0.8739156770420755
buzzfeed.com,livescience.com,0.9826775482959594
buzzfeed.com,mercurynews.com,0.9807184881273605
buzzfeed.com,mlive.com,0.8920179008305618
buzzfeed.com,motherjones.com,0.8460769887002214
buzzfeed.com,newsblaze.com,0.9987390263930974
buzzfeed.com,newsday.com,0.7881706295711384
buzzfeed.com,newsweek.com,0.7932134193897794
buzzfeed.com,newyorker.com,0.7449314674335206
buzzfeed.com,npr.org,0.8057037352369215
buzzfeed.com,nypost.com,0.7574035690270194
buzzfeed.com,nytimes.com,1.0250784576644159
buzzfeed.com,observer.com,0.9549996621446316
buzzfeed.com,ocregister.com,0.8329430838309859
buzzfeed.com,opednews.com,0.7957404445557978
buzzfeed.com,oregonlive.com,0.8775928095125561
buzzfeed.com,orlandosentinel.com,0.8403419110122624
buzzfeed.com,pbs.org,0.7852862895501641
buzzfeed.com,pilotonline.com,0.8449957950003588
buzzfeed.com,pjmedia.com,0.7118208543997824
buzzfeed.com,postandcourier.com,0.8682801520020497
buzzfeed.com,realclearpolitics.com,0.7392248330314473
buzzfeed.com,redstate.com,0.7175747654578772
buzzfeed.com,reuters.com,0.9286198640141174
buzzfeed.com,sandiegouniontribune.com,0.8396890620319115
buzzfeed.com,schwartzreport.net,0.9317618119096408
buzzfeed.com,scientificamerican.com,0.8231412238861572
buzzfeed.com,seattletimes.com,0.8267846388719802
buzzfeed.com,spectator.org,0.750180114279331
buzzfeed.com,staradvertiser.com,0.9806623579626451
buzzfeed.com,sun-sentinel.com,0.8487163185056555
buzzfeed.com,syracuse.com,0.9819724935636652
buzzfeed.com,theconversation.com,0.7931632638509614
buzzfeed.com,thedailybeast.com,0.9425815794317582
buzzfeed.com,theguardian.com,0.8213172739422101
buzzfeed.com,thenation.com,0.9196778559485037
buzzfeed.com,theweek.com,0.7620011938757639
buzzfeed.com,time.com,0.8111807235766244
buzzfeed.com,townhall.com,0.721566166245281
buzzfeed.com,twincities.com,0.8382392364014455
buzzfeed.com,upi.com,0.8699481733416466
buzzfeed.com,usatoday.com,0.7962298185745604
buzzfeed.com,variety.com,0.8506507844295608
buzzfeed.com,vox.com,0.7554251439465236
buzzfeed.com,wired.com,0.9416063746932756
cbsnews.com,centralmaine.com,0.6194803300121037
cbsnews.com,cherokeephoenix.org,0.5560232431240728
cbsnews.com,chicagotribune.com,0.8864834644568612
cbsnews.com,cleveland.com,0.7644864125189602
cbsnews.com,cnbc.com,0.7702741217063983
cbsnews.com,cnn.com,0.6748294457744725
cbsnews.com,courant.com,0.5144870050881171
cbsnews.com,dailycaller.com,0.6140876068696741
cbsnews.com,dailykos.com,0.8407304216797533
cbsnews.com,dailysignal.com,0.6008392634914694
cbsnews.com,denverpost.com,0.7319393034349391
cbsnews.com,engadget.com,0.7215473749219099
cbsnews.com,forbes.com,0.6570967146187056
cbsnews.com,fortune.com,0.6489680493157668
cbsnews.com,foxnews.com,0.8016743733114706
cbsnews.com,freep.com,0.8005324190526576
cbsnews.com,gizmodo.com,0.6476979745489376
cbsnews.com,grist.org,0.6026064972268155
cbsnews.com,hotair.com,0.5525610986135608
cbsnews.com,ibtimes.com,0.8695870297193593
cbsnews.com,ictnews.org,0.7210494156715903
cbsnews.com,inquirer.com,0.5333202974983291
cbsnews.com,jsonline.com,0.576025930659263
cbsnews.com,latimes.com,0.5525793797628047
cbsnews.com,livescience.com,0.750137807558079
cbsnews.com,mercurynews.com,0.7844497375876617
cbsnews.com,mlive.com,0.7644864125189602
cbsnews.com,motherjones.com,0.6328664257521759
cbsnews.com,newsblaze.com,0.9208285565459136
cbsnews.com,newsday.com,0.4888633361351803
cbsnews.com,newsweek.com,0.6765119760407882
cbsnews.com,newyorker.com,0.6342628415241536
cbsnews.com,npr.org,0.6064204983144452
cbsnews.com,nypost.com,0.493322036442003
cbsnews.com,nytimes.com,0.8949334191024771
cbsnews.com,observer.com,0.8125719165936445
cbsnews.com,ocregister.com,0.5009993755155443
cbsnews.com,opednews.com,0.6097679530241219
cbsnews.com,oregonlive.com,0.63967201894277
cbsnews.com,orlandosentinel.com,0.5129529339038313
cbsnews.com,pbs.org,0.6847351160399684
cbsnews.com,pilotonline.com,0.49408946819555977
cbsnews.com,pjmedia.com,0.5196785680416132
cbsnews.com,postandcourier.com,0.47181894143267056
cbsnews.com,realclearpolitics.com,0.5781052801109993
cbsnews.com,redstate.com,0.582471251566828
cbsnews.com,reuters.com,0.676387152613758
cbsnews.com,sandiegouniontribune.com,0.48178857762049776
cbsnews.com,schwartzreport.net,0.7905330680037249
cbsnews.com,scientificamerican.com,0.5475753207813043
cbsnews.com,seattletimes.com,0.4507433821867811
cbsnews.com,spectator.org,0.5543818512009135
cbsnews.com,staradvertiser.com,0.5649764437260425
cbsnews.com,sun-sentinel.com,0.49686672877312876
cbsnews.com,syracuse.com,0.7479291169749396
cbsnews.com,theconversation.com,0.5077108757653416
cbsnews.com,thedailybeast.com,0.7133426498459292
cbsnews.com,theguardian.com,0.5272667938721729
cbsnews.com,thenation.com,0.7065732708777247
cbsnews.com,theweek.com,0.6750288867052254
cbsnews.com,time.com,0.6609001368031575
cbsnews.com,townhall.com,0.4913733263858924
cbsnews.com,twincities.com,0.4937793770471395
cbsnews.com,upi.com,0.6841698590377053
cbsnews.com,usatoday.com,0.5800645484513264
cbsnews.com,variety.com,0.7917719723916548
cbsnews.com,vox.com,0.6105677036332969
cbsnews.com,wired.com,0.7617076818181538
centralmaine.com,cherokeephoenix.org,0.48302235211730604
centralmaine.com,chicagotribune.com,0.9031127982793388
centralmaine.com,cleveland.com,0.5804311906677844
centralmaine.com,cnbc.com,0.6532719076105682
centralmaine.com,cnn.com,0.5636662185963117
centralmaine.com,courant.com,0.3658431537070338
centralmaine.com,dailycaller.com,0.3745265869270764
centralmaine.com,dailykos.com,0.7286960803371678
centralmaine.com,dailysignal.com,0.4142659568464272
centralmaine.com,denverpost.com,0.5702002493839557
centralmaine.com,engadget.com,0.6379026451346822
centralmaine.com,forbes.com,0.3885795534643177
centralmaine.com,fortune.com,0.6769837780379162
centralmaine.com,foxnews.com,0.9343132042203194
centralmaine.com,freep.com,0.755058488154292
centralmaine.com,gizmodo.com,0.6363741229461047
centralmaine.com,grist.org,0.5181757478212972
centralmaine.com,hotair.com,0.461774075525767
centralmaine.com,ibtimes.com,0.9240409080525497
centralmaine.com,ictnews.org,0.6815908353444913
centralmaine.com,inquirer.com,0.3618466041626279
centralmaine.com,jsonline.com,0.46948780283085667
centralmaine.com,latimes.com,0.36916970267753224
centralmaine.com,livescience.com,0.8381614402427499
centralmaine.com,mercurynews.com,0.640977501892915
centralmaine.com,mlive.com,0.5804311906677844
centralmaine.com,motherjones.com,0.4337464765289679
centralmaine.com,newsblaze.com,0.892427455277456
centralmaine.com,newsday.com,0.33409761996038245
centralmaine.com,newsweek.com,0.4828754758143199
centralmaine.com,newyorker.com,0.3840770471794164
centralmaine.com,npr.org,0.39436552266354197
centralmaine.com,nypost.com,0.4007895666611815
centralmaine.com,nytimes.com,0.778876720662388
centralmaine.com,observer.com,0.7057322792429133
centralmaine.com,ocregister.com,0.36124597924162827
centralmaine.com,opednews.com,0.5639170897763778
centralmaine.com,oregonlive.com,0.49826226498753423
centralmaine.com,orlandosentinel.com,0.3845126369645804
centralmaine.com,pbs.org,0.49994227830723625
centralmaine.com,pilotonline.com,0.36093474536641756
centralmaine.com,pjmedia.com,0.36272314583478793
centralmaine.com,postandcourier.com,0.5571357242623411
centralmaine.com,realclearpolitics.com,0.3414980021279268
centralmaine.com,redstate.com,0.544250758436317
centralmaine.com,reuters.com,0.5524251093930237
centralmaine.com,sandiegouniontribune.com,0.36378959594476923
centralmaine.com,schwartzreport.net,0.735103114982188
centralmaine.com,scientificamerican.com,0.45463291460147626
centralmaine.com,seattletimes.com,0.3377880849751208
centralmaine.com,spectator.org,0.39960864943578667
centralmaine.com,staradvertiser.com,0.5739839614109745
centralmaine.com,sun-sentinel.com,0.3903229732027762
centralmaine.com,syracuse.com,0.5888751002842672
centralmaine.com,theconversation.com,0.30093769240144796
centralmaine.com,thedailybeast.com,0.6763164658327936
centralmaine.com,theguardian.com,0.41374656505675655
centralmaine.com,thenation.com,0.5302149148711579
centralmaine.com,theweek.com,0.5567293324808165
centralmaine.com,time.com,0.5507434239563267
centralmaine.com,townhall.com,0.3689713907484403
centralmaine.com,twincities.com,0.37559105642760016
centralmaine.com,upi.com,0.4816070383942318
centralmaine.com,usatoday.com,0.3944909636097098
centralmaine.com,variety.com,0.6555241354710359
centralmaine.com,vox.com,0.3721774757373333
centralmaine.com,wired.com,0.7167115913444055
cherokeephoenix.org,chicagotribune.com,1.0075238495469439
cherokeephoenix.org,cleveland.com,0.7278670528321549
cherokeephoenix.org,cnbc.com,0.6212110468595535
cherokeephoenix.org,cnn.com,0.6441181566604359
cherokeephoenix.org,courant.com,0.5042077505766092
cherokeephoenix.org,dailycaller.com,0.5089164755049055
cherokeephoenix.org,dailykos.com,0.8755554506314274
cherokeephoenix.org,dailysignal.com,0.5579921348926709
cherokeephoenix.org,denverpost.com,0.7020035156041018
cherokeephoenix.org,engadget.com,0.6143484319626067
cherokeephoenix.org,forbes.com,0.5701620422909366
cherokeephoenix.org,fortune.com,0.6751642706274481
cherokeephoenix.org,foxnews.com,0.9392291177044153
cherokeephoenix.org,freep.com,0.8495594737080105
cherokeephoenix.org,gizmodo.com,0.7396028683933304
cherokeephoenix.org,grist.org,0.6967988915934566
cherokeephoenix.org,hotair.com,0.5615058322246596
cherokeephoenix.org,ibtimes.com,0.7702944646397235
cherokeephoenix.org,ictnews.org,0.8336845958463774
cherokeephoenix.org,inquirer.com,0.470959554642854
cherokeephoenix.org,jsonline.com,0.6486947481620227
cherokeephoenix.org,latimes.com,0.5767635920937721
cherokeephoenix.org,livescience.com,0.7745523279459845
cherokeephoenix.org,mercurynews.com,0.8884858786274975
cherokeephoenix.org,mlive.com,0.7278670528321549
cherokeephoenix.org,motherjones.com,0.6173839112359079
cherokeephoenix.org,newsblaze.com,1.0485399648206408
cherokeephoenix.org,newsday.com,0.42138792513541157
cherokeephoenix.org,newsweek.com,0.6049132769460559
cherokeephoenix.org,newyorker.com,0.47746398601766527
cherokeephoenix.org,npr.org,0.5694101220951133
cherokeephoenix.org,nypost.com,0.4643023843055135
cherokeephoenix.org,nytimes.com,0.8167897986371271
cherokeephoenix.org,observer.com,0.7156956623618793
cherokeephoenix.org,ocregister.com,0.4387071059706511
cherokeephoenix.org,opednews.com,0.7110010447702977
cherokeephoenix.org,oregonlive.com,0.6772772009995855
cherokeephoenix.org,orlandosentinel.com,0.4341473664948614
cherokeephoenix.org,pbs.org,0.6228603473503784
cherokeephoenix.org,pilotonline.com,0.40223275345264353
cherokeephoenix.org,pjmedia.com,0.45409914198099044
cherokeephoenix.org,postandcourier.com,0.6766736261530812
cherokeephoenix.org,realclearpolitics.com,0.5881350792384731
cherokeephoenix.org,redstate.com,0.7100790140597777
cherokeephoenix.org,reuters.com,0.5893916719953216
cherokeephoenix.org,sandiegouniontribune.com,0.42735707330145156
cherokeephoenix.org,schwartzreport.net,0.8471473356025501
